symbol,price,open,change,pct_change,high,low,prev_close,time_unix,time_iso
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
AAPL,277.55,276.96,0.58,0.2094,279.53,276.63,276.97,1764190800,2025-11-26T21:00:00+00:00
